@RELATION Planes2D

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE target NUMERIC

@DATA
1,-1,1,1,0,1,0,0,-1,0,2.8753569224797135
-1,1,0,1,0,1,-1,-1,1,-1,-2.385222582033197
-1,1,-1,0,1,-1,1,0,0,1,0.8501029159622282
-1,0,-1,1,1,-1,0,1,0,1,-1.9613064036749983
1,0,0,-1,1,-1,-1,1,-1,1,2.1537344657983843
1,-1,-1,1,0,0,0,1,0,-1,0.20591521653780354
1,0,-1,1,-1,1,1,-1,1,-1,1.4098870081263866
1,-1,-1,0,1,-1,0,-1,-1,0,-1.0197102803099178
-1,1,-1,-1,1,0,0,0,-1,-1,-0.039210815430454425
1,-1,0,-1,-1,-1,-1,1,1,0,-1.526937841737047
1,1,1,1,-1,-1,0,-1,1,-1,8.342778219468546
-1,1,0,-1,1,1,-1,0,1,-1,0.5362279127581118
-1,1,-1,0,1,1,0,0,1,-1,2.2953024212502395
1,0,-1,0,0,-1,0,-1,1,0,-0.7902453010066353
-1,-1,0,0,0,1,-1,0,1,1,-0.19751120850108572
-1,1,0,0,-1,-1,-1,-1,1,-1,-9.712692290292077
-1,0,1,1,0,-1,1,1,-1,-1,-4.525343349255672
-1,0,0,0,0,-1,0,-1,0,1,-5.660121386127506
1,1,0,-1,-1,-1,0,1,-1,0,5.367152276642225
-1,1,-1,1,1,1,-1,-1,0,-1,-0.24243351679167158
1,-1,-1,-1,1,1,-1,-1,-1,1,-4.043679801016983
1,0,0,-1,-1,1,-1,-1,0,1,1.081546143496484
-1,0,0,0,0,0,0,0,-1,0,-2.5875117665955414
-1,0,-1,1,-1,0,-1,-1,-1,1,-6.929266231573555
-1,-1,1,0,1,1,0,-1,1,1,1.9955057211310974
1,-1,1,-1,-1,-1,0,0,-1,-1,2.9356729020345753
-1,-1,0,1,1,0,1,-1,0,1,0.12237991271671389
1,-1,-1,1,-1,0,-1,1,0,1,-0.030454255119253038
-1,-1,-1,1,1,0,0,0,0,1,0.5271601542056107
1,0,1,1,1,1,-1,-1,0,0,4.8438330663633264
-1,0,0,-1,-1,0,0,1,1,-1,-6.196133733506626
-1,0,1,1,1,-1,-1,1,0,-1,-2.5145038302334894
-1,-1,1,1,1,0,1,-1,0,0,0.9864568760782395
-1,-1,0,0,1,0,1,0,-1,1,-0.4028634682631138
-1,0,0,-1,1,1,0,1,1,-1,2.5851277916177797
-1,1,-1,-1,-1,0,-1,-1,1,1,-8.01436611237258
1,-1,-1,-1,-1,1,1,-1,1,-1,-3.1700710658902174
-1,-1,-1,1,0,-1,0,0,1,-1,-3.293151927616629
1,0,1,-1,1,-1,1,0,-1,1,5.140772576692548
1,0,0,1,1,0,0,0,0,0,3.3779025238568785
-1,1,-1,0,-1,-1,-1,1,-1,-1,-10.171388594603016
1,-1,-1,0,-1,0,0,0,0,1,-3.4770608786260015
-1,1,0,0,-1,1,-1,-1,0,1,-5.566565759174211
1,-1,1,0,0,-1,1,1,1,0,0.6176486607406337
1,-1,-1,0,-1,0,0,0,0,0,-0.6178328001366222
-1,1,1,1,1,-1,-1,1,0,0,-2.92216302074977
-1,1,1,0,0,0,1,-1,-1,1,-1.651735336708033
-1,-1,1,-1,1,1,1,0,1,0,2.830656571195581
1,0,1,1,1,0,0,1,0,-1,6.510700616033128
1,-1,1,0,1,0,0,1,1,0,1.5666201759828262
-1,-1,0,0,1,1,0,1,-1,1,3.9653697010755407
1,-1,-1,-1,0,1,-1,0,-1,1,-3.645267044156798
-1,-1,-1,0,1,1,0,-1,0,1,2.3071422769632624
1,0,-1,0,-1,-1,1,0,0,1,0.26902197083352464
-1,1,1,1,-1,-1,-1,1,0,0,-10.341030891875048
-1,-1,0,1,0,0,-1,0,0,-1,-4.713393987956427
-1,0,1,0,-1,0,1,0,1,-1,-3.938044656947489
-1,-1,-1,0,0,0,0,-1,0,-1,-2.9801912046998673
-1,0,1,0,-1,1,1,0,-1,-1,-3.7849744569554
-1,0,-1,0,-1,0,1,-1,0,0,-4.407263845994972
-1,-1,0,0,0,0,1,1,-1,0,-2.6462555856271677
1,1,1,0,-1,-1,0,-1,0,-1,8.822364034938397
1,1,-1,-1,1,0,-1,-1,0,-1,3.4709508102676834
-1,1,0,1,1,-1,0,1,0,1,-2.894350373985075
1,-1,1,-1,-1,-1,0,-1,1,1,1.3248043792016433
-1,-1,-1,1,-1,0,-1,-1,0,1,-7.956116351223577
1,1,1,1,1,1,0,0,0,0,8.702165065831238
-1,1,1,-1,0,-1,0,1,-1,0,-4.563871424072582
1,1,1,-1,0,1,-1,1,-1,0,9.108323326936654
1,0,-1,1,1,1,-1,1,1,0,3.5709887134270515
-1,-1,-1,1,-1,-1,-1,1,0,-1,-10.0974098711991
-1,0,0,1,0,1,0,-1,1,-1,-1.7890490149402591
1,0,0,1,-1,-1,1,-1,-1,0,4.502337392915616
-1,-1,-1,1,-1,0,1,-1,0,1,-4.537194027119396
1,-1,0,-1,-1,0,-1,-1,1,0,-2.3072016408376284
-1,-1,0,-1,-1,0,1,1,0,0,-4.856593785212527
1,-1,1,-1,-1,1,-1,-1,1,1,1.3748803499821365
1,-1,-1,-1,1,0,1,1,-1,0,-2.8351983884619645
-1,0,0,1,-1,0,-1,0,1,-1,-7.375507848427063
1,1,-1,-1,0,0,1,-1,-1,0,1.582549658269616
1,1,0,0,0,-1,-1,0,1,-1,6.208503600409255
-1,-1,0,1,1,-1,1,0,0,-1,0.7956446683353944
1,-1,1,-1,-1,0,0,1,0,0,1.5665330175859706
1,0,1,1,1,1,1,1,0,0,8.82652235545443
1,-1,1,1,-1,0,-1,0,-1,-1,3.7110340962413524
-1,-1,1,0,-1,0,0,1,0,-1,-4.4963969566632525
-1,1,0,0,-1,1,1,-1,-1,0,-3.094853916568889
-1,1,1,0,0,0,1,-1,-1,1,-2.245858697385297
-1,-1,0,-1,1,0,0,1,0,-1,0.3330468729971179
-1,1,0,1,0,0,1,0,1,0,-1.0473484696714688
-1,-1,0,0,0,-1,1,1,0,0,-4.172251897285281
-1,0,0,1,0,1,0,1,1,1,-0.7770373310604028
1,0,-1,0,-1,1,-1,1,-1,0,2.176054453471142
1,1,0,1,1,-1,-1,0,-1,1,8.262742838134379
-1,0,0,-1,-1,0,1,-1,-1,0,-5.31000042679215
-1,0,1,1,0,1,1,-1,0,-1,-0.604552721556556
1,0,-1,1,1,0,0,-1,0,1,0.49253981832197
-1,0,0,0,1,-1,-1,1,-1,-1,-3.182084521602575
1,1,0,1,-1,-1,1,0,1,-1,7.413837685058207
1,0,1,-1,0,0,1,0,1,0,2.7280284416956464
-1,-1,1,-1,-1,1,1,1,0,0,-2.9885437710906255
-1,-1,1,-1,0,-1,-1,0,1,1,-6.2907383348474735
1,1,0,0,0,0,0,0,0,0,5.185511783695205
1,1,1,0,-1,-1,1,0,0,1,8.613520031726832
1,1,-1,0,1,0,0,0,-1,0,3.545467501835856
-1,1,1,0,-1,-1,0,-1,1,1,-11.042582146996542
-1,0,1,0,0,0,-1,1,-1,1,-5.2628982297337
1,0,-1,0,0,1,0,0,-1,0,0.9761350960635028
1,-1,-1,1,0,-1,-1,0,-1,0,0.22897482186267482
1,1,-1,0,-1,-1,-1,1,0,0,3.520937739582973
1,-1,0,-1,-1,-1,1,0,0,0,-1.6077706950290342
-1,0,0,0,0,0,1,1,0,-1,-2.1196363196942145
1,-1,1,1,-1,1,1,0,-1,0,2.765839535508549
1,-1,0,0,0,1,0,0,-1,0,0.9126006420214325
1,0,-1,0,1,-1,-1,0,-1,-1,1.345703252044545
1,-1,0,0,-1,1,1,1,-1,1,1.2890690700545884
1,1,1,0,0,0,0,0,0,-1,7.563776920220673
-1,0,-1,0,-1,1,0,1,1,1,-4.896430876469214
-1,-1,0,0,0,0,0,0,1,-1,-2.9992975482511905
1,1,0,1,1,1,-1,1,1,-1,7.344510821798815
-1,0,-1,0,1,1,-1,-1,-1,1,0.722667837299755
-1,-1,-1,1,0,-1,1,1,1,1,-5.067721150559932
-1,0,1,0,0,1,0,0,0,1,0.0762797278662879
-1,0,1,0,0,-1,0,0,1,-1,-5.135655246469441
-1,-1,1,1,-1,-1,0,0,-1,-1,-6.539665976015576
1,0,1,-1,0,1,1,0,-1,1,3.813229524119913
-1,1,0,1,0,0,-1,0,1,-1,-3.855498305664977
-1,1,-1,-1,1,-1,1,-1,-1,-1,-3.6424615166955623
1,0,1,0,1,-1,0,-1,1,0,5.171563474284742
1,1,-1,1,0,-1,1,-1,0,0,5.8350051617709715
1,0,-1,1,1,1,-1,1,0,0,2.880471880617095
1,0,0,1,1,0,0,0,1,-1,5.032026855126193
1,-1,-1,-1,0,-1,1,-1,1,0,-4.566544306131854
-1,-1,-1,0,1,-1,-1,1,0,0,-0.3557421976759736
-1,-1,-1,0,1,0,1,1,0,1,-0.8064185423484611
1,-1,-1,0,0,-1,-1,-1,-1,0,0.17020243888198472
1,1,1,0,1,-1,0,0,1,-1,9.055964945995562
1,1,0,-1,-1,1,1,-1,0,1,5.5730950687403515
1,-1,0,0,0,-1,-1,-1,0,-1,0.578630085867221
-1,-1,1,-1,0,0,-1,1,1,-1,-4.00931243100227
-1,-1,-1,0,-1,-1,0,0,-1,0,-9.360357390285353
1,1,0,1,-1,1,1,1,-1,-1,8.755985124784138
-1,1,0,-1,1,0,-1,0,1,0,0.5226470734146622
1,-1,-1,-1,0,1,-1,-1,0,-1,-2.7640380518435292
-1,-1,1,0,0,1,1,1,1,0,0.06428358271767992
1,1,-1,-1,-1,0,1,1,-1,0,3.40421752738847
1,0,0,0,1,1,-1,-1,-1,-1,3.517341654463175
-1,-1,1,0,1,0,-1,-1,1,1,-1.4841157061437358
1,1,0,-1,-1,1,0,-1,0,-1,5.582493879983747
-1,-1,0,-1,0,-1,1,-1,0,0,-6.94952308824857
1,0,-1,-1,1,0,0,0,1,0,-2.193717376785065
-1,1,0,-1,1,0,0,1,-1,1,1.4107024649728206
1,0,-1,1,-1,-1,0,0,1,0,2.411159616821202
-1,-1,1,0,-1,0,0,1,-1,0,-6.027246641900146
-1,0,-1,0,0,-1,-1,0,-1,0,-5.418124304609906
-1,1,1,-1,0,-1,0,-1,0,0,-5.8867915662110315
-1,1,1,-1,1,1,-1,-1,0,0,0.18392007691814805
1,1,0,0,1,-1,1,1,1,1,6.6845363153147
1,1,1,0,-1,-1,1,0,-1,0,7.632561548675321
-1,1,0,0,-1,0,-1,1,-1,-1,-5.185785886294438
1,0,1,1,0,-1,0,-1,-1,1,4.730401001366451
1,1,1,-1,-1,-1,1,-1,1,0,7.1838783047544865
-1,0,-1,1,0,1,1,0,0,1,0.4429822020794682
1,-1,0,0,-1,-1,0,-1,0,1,0.4253056297358817
1,0,0,-1,0,0,1,-1,0,1,1.885890026766912
-1,1,0,0,-1,0,1,0,0,0,-5.151424131219271
-1,1,-1,-1,0,0,-1,1,-1,0,-4.01871382804171
1,0,1,-1,1,1,-1,0,1,0,2.942982449134237
1,0,1,0,0,-1,-1,-1,1,0,6.501450672489277
1,-1,0,1,1,-1,-1,0,-1,0,0.07435982711026623
1,0,1,0,-1,0,-1,1,-1,0,5.744086695510257
-1,1,0,1,1,-1,-1,-1,0,-1,-2.7215683157228985
-1,0,-1,-1,1,0,-1,-1,-1,0,-1.3357748766712678
-1,1,0,0,0,0,-1,1,0,1,-4.899721327550524
-1,1,1,1,1,0,-1,-1,1,1,-2.004316151709289
-1,-1,0,-1,-1,0,1,0,1,-1,-5.8763118665609735
1,-1,0,0,-1,0,0,-1,1,1,-0.6552246096675876
-1,0,1,-1,1,1,0,-1,0,-1,1.7578915938203707
-1,-1,0,1,0,1,0,1,-1,-1,-1.3608106994932656
1,0,1,0,-1,1,-1,-1,0,1,5.25502418036493
1,-1,-1,0,0,0,0,1,0,1,-3.1439576016341118
1,1,0,1,1,1,-1,-1,-1,1,7.232750904119066
1,0,1,-1,-1,-1,-1,1,0,-1,5.351693199680689
-1,1,-1,1,-1,1,-1,-1,0,1,-5.007478257705787
1,0,0,0,-1,-1,1,1,0,-1,5.089006758957626
-1,0,-1,-1,-1,0,0,-1,0,1,-4.890870156712268
1,1,1,-1,0,1,0,-1,-1,1,9.761664648426915
-1,1,-1,-1,-1,0,-1,1,0,1,-8.501711920520858
-1,-1,1,-1,0,1,-1,0,-1,0,-0.19243224416356153
1,0,0,-1,1,1,-1,1,-1,1,2.6518415480373747
1,-1,1,1,0,1,1,0,1,-1,6.173176884170243
1,0,0,-1,0,1,1,1,0,-1,2.136382525626421
1,-1,1,-1,0,0,1,0,1,0,2.2382990086243284
-1,-1,-1,0,-1,1,1,-1,0,1,-2.365189791107187
1,0,1,-1,0,1,1,0,1,0,2.987552541580708
1,-1,0,1,1,-1,-1,-1,-1,-1,0.9702924731542681
-1,0,1,0,-1,0,0,0,0,0,-4.95644541212874
-1,-1,0,-1,-1,-1,0,1,1,1,-9.455231892513604
1,0,1,0,0,1,0,0,-1,0,4.623190461385623
1,1,0,-1,1,-1,1,-1,1,1,5.609585743145202
-1,1,1,0,0,0,-1,0,0,-1,-3.2965321716148592
1,-1,-1,0,-1,0,1,1,1,-1,-2.493430441626457
-1,-1,-1,0,-1,0,1,1,1,-1,-6.009744096270051
1,0,1,-1,-1,-1,0,-1,1,0,4.770056433063548
-1,1,-1,1,-1,0,-1,0,0,1,-6.109500590133474
-1,1,0,1,1,1,0,-1,-1,-1,2.855678588312534
-1,-1,1,-1,0,0,1,-1,0,-1,-1.9453593526483812
-1,0,1,-1,1,0,0,1,-1,1,0.1120206666628994
1,0,0,1,0,-1,1,0,-1,-1,4.307368262255716
1,-1,0,0,-1,-1,1,0,0,0,-1.4911340833441615
-1,1,-1,-1,0,1,-1,-1,0,0,0.198274586341054
1,0,1,0,-1,0,1,0,-1,-1,4.426416629241847
1,-1,1,1,0,1,1,-1,-1,1,3.291934389215285
1,0,0,0,0,-1,-1,1,0,-1,3.6221549900370267
-1,1,1,1,-1,-1,-1,0,0,0,-8.28505701022175
1,-1,0,-1,-1,-1,0,0,-1,-1,-0.16484093163529623
1,0,0,0,-1,1,0,-1,0,0,3.651926927435745
1,1,1,0,-1,0,-1,0,0,1,7.682973886965585
-1,-1,0,0,-1,-1,0,0,0,-1,-9.889613618398254
-1,1,1,1,1,0,0,0,0,-1,0.21734048144230422
1,-1,1,-1,0,-1,1,0,1,0,0.7540580182018931
-1,0,-1,1,0,-1,1,0,0,1,-3.7700983016393104
1,1,1,1,-1,-1,-1,1,0,0,9.2784621861025
1,0,1,0,1,0,1,0,1,-1,5.301754962120259
1,1,0,1,1,-1,-1,1,0,0,7.6423519619552565
-1,0,0,0,1,-1,-1,1,1,1,-1.745706310750462
-1,1,1,1,0,0,-1,1,1,-1,-4.110576345023638
-1,-1,1,1,0,1,1,0,1,1,0.7333042522041391
1,1,-1,-1,-1,-1,-1,-1,0,0,5.243220977511269
1,-1,-1,-1,0,-1,-1,-1,0,-1,-3.8659135728424596
-1,0,1,1,-1,1,0,0,1,-1,-3.0732608145887697
1,-1,0,1,-1,0,1,1,0,-1,0.5351453367488945
1,0,0,0,-1,-1,0,1,0,1,3.6913562959413855
-1,1,-1,0,-1,-1,0,0,0,-1,-7.275408441031106
1,1,-1,0,-1,1,1,-1,-1,-1,3.3617109096011446
1,0,0,-1,-1,-1,-1,-1,0,-1,2.0296597342878644
1,0,-1,0,1,-1,0,-1,1,-1,-0.08295755762721768
-1,-1,1,-1,0,1,0,1,-1,-1,0.09085600369652491
1,1,0,1,0,1,0,0,1,1,6.189799495204416
-1,1,0,-1,0,-1,-1,-1,-1,-1,-4.5453160563949755
1,0,1,-1,1,-1,1,1,-1,0,3.8621374201991108
-1,1,1,1,-1,0,0,0,1,-1,-4.256605262301306
1,-1,-1,1,0,-1,1,1,0,-1,-1.4852774540581053
1,-1,0,1,1,0,1,-1,1,1,1.3783031469082847
-1,-1,1,-1,1,1,-1,-1,-1,1,1.1480131208903575
1,0,-1,1,1,1,1,1,-1,0,-0.13731796608356728
-1,0,0,0,-1,0,-1,-1,-1,1,-6.370906551582662
-1,1,0,-1,1,1,-1,-1,0,-1,-0.1397110245358355
1,1,-1,1,1,1,1,-1,1,0,6.613161181430077
-1,0,-1,1,-1,1,0,1,0,1,-4.05387879379661
1,1,0,1,0,1,-1,0,1,0,6.176830105169772
-1,1,0,-1,1,0,1,-1,0,1,2.7375876711259433
1,1,0,-1,1,0,0,-1,-1,0,4.356537276884434
-1,0,1,-1,0,-1,1,0,-1,0,-3.323721141002557
-1,-1,-1,0,0,0,0,-1,1,1,-2.6249240882821767
1,-1,0,-1,0,1,1,1,0,1,-1.3872858073715513
1,-1,-1,1,-1,0,-1,0,1,0,-1.3520674821818532
1,-1,1,1,-1,1,0,1,-1,1,3.306149663909568
1,0,0,-1,0,1,-1,1,1,1,2.9446600077896994
-1,1,1,0,1,1,1,-1,-1,0,3.865082919235922
-1,-1,1,1,0,1,1,0,1,-1,0.8127941249403692
-1,0,-1,-1,-1,0,0,1,1,0,-5.613748498929853
1,-1,0,-1,1,1,0,-1,0,0,-1.8141833074111702
1,1,1,1,1,-1,1,-1,0,-1,9.51258731242251
-1,-1,1,0,-1,0,1,0,0,1,-5.829210627889979
-1,0,-1,0,0,1,0,0,0,-1,-1.1693343290328528
-1,-1,0,0,-1,-1,1,1,0,-1,-7.7262126308584875
1,1,0,0,-1,0,-1,-1,0,1,4.490405845620368
-1,1,-1,1,0,0,-1,1,-1,0,-3.1506845213872374
-1,0,-1,0,-1,1,0,1,0,-1,-4.669793276678999
-1,0,-1,-1,1,1,1,1,0,1,2.412886137882697
1,0,0,-1,0,-1,0,-1,0,-1,1.5894159055256922
-1,-1,-1,-1,0,0,0,1,1,1,-2.3731268683786353
1,-1,0,1,1,0,-1,1,1,-1,-1.1208704537382026
1,1,0,-1,1,-1,1,1,1,0,4.30971992551607
1,0,1,1,1,-1,-1,0,-1,-1,4.543546871623768
1,-1,0,0,0,1,-1,1,0,1,-0.6603740718469338
-1,0,-1,1,1,0,-1,1,1,1,-0.6719134545931937
-1,1,-1,-1,0,0,-1,1,-1,0,-2.306959117393485
-1,0,0,0,1,-1,-1,1,0,1,-3.495819783152886
1,0,0,-1,0,1,1,1,1,0,0.9351062494661386
-1,0,-1,1,0,-1,0,-1,1,-1,-6.004290005286404
1,-1,1,0,1,-1,0,1,-1,-1,3.117299825729374
-1,1,-1,0,-1,-1,0,-1,1,-1,-8.87100619345715
-1,1,0,1,0,-1,0,1,-1,-1,-4.372946087284801
-1,-1,1,0,-1,-1,-1,0,-1,-1,-8.35816477891272
-1,-1,1,0,1,-1,1,0,0,-1,-1.2811672561721736
1,0,1,0,-1,1,1,-1,0,-1,3.5856706315137243
-1,-1,1,0,0,-1,-1,-1,-1,1,-5.251241964856121
-1,-1,-1,1,1,0,1,1,-1,1,-0.08937590869846757
-1,-1,0,-1,1,0,1,-1,-1,-1,0.9086101382589864
1,-1,1,1,-1,0,1,-1,0,0,3.0107352422846914
-1,0,1,-1,-1,1,-1,0,0,1,-7.137889133379854
-1,1,-1,0,0,1,0,1,-1,1,-1.2357267033867156
1,-1,-1,0,-1,0,1,1,0,0,-2.0508526082174097
-1,0,-1,1,1,-1,1,-1,1,0,-2.617539942145762
-1,-1,1,1,0,-1,-1,1,0,0,-7.250793316994961
-1,0,1,-1,0,-1,0,1,0,0,-4.667885718047139
1,-1,1,-1,0,1,0,0,-1,1,1.1200010622829726
-1,-1,0,1,0,0,1,-1,1,1,-0.8432018545722157
1,1,1,1,0,-1,1,1,0,0,10.752078498880522
1,0,0,-1,-1,-1,1,1,0,1,2.2947039036067327
-1,0,0,0,-1,1,1,0,1,1,-3.174147672498507
1,1,0,1,1,-1,1,-1,-1,0,5.963720423132556
1,-1,-1,0,-1,-1,-1,0,-1,-1,-1.090486561605824
1,1,-1,-1,1,-1,0,0,-1,-1,3.290095858478413
1,1,-1,-1,0,1,0,-1,0,1,2.5501827230038105
-1,1,1,-1,-1,0,1,1,-1,-1,-2.9755906955100992
-1,0,1,1,1,0,-1,-1,1,1,-1.5801268729321807
1,0,1,0,0,-1,0,0,-1,0,6.002457598116403
-1,0,-1,0,0,-1,0,1,-1,1,-5.9289596256002985
-1,0,0,0,0,1,0,-1,0,1,-1.4597637939327794
-1,1,1,-1,0,-1,0,1,1,1,-6.417169148929531
-1,-1,1,1,1,-1,0,-1,1,0,-0.13833650751320636
-1,1,-1,1,-1,-1,1,0,-1,-1,-7.69051755642114
-1,-1,-1,1,1,-1,1,1,1,1,-2.421225972331216
1,0,1,-1,1,-1,1,-1,1,-1,2.533726676165239
1,0,-1,-1,1,1,0,0,0,-1,0.7901902109808042
1,0,0,0,1,1,-1,0,-1,1,2.5403583934211573
1,0,1,-1,-1,0,-1,0,-1,0,4.639477698933328
1,-1,-1,1,-1,1,-1,0,0,1,-2.2137761468956456
-1,-1,-1,1,1,0,-1,1,1,0,-0.4478549542992485
-1,1,0,0,-1,-1,1,0,0,-1,-6.979773323700638
-1,-1,0,0,1,-1,1,0,1,0,-2.332761745345568
-1,1,-1,1,1,-1,1,1,-1,1,-0.42706202706078833
-1,0,-1,-1,0,-1,-1,0,-1,1,-6.38493750198126
-1,1,1,0,-1,1,0,0,-1,1,-2.416305029364213
-1,1,-1,0,-1,1,0,0,1,-1,-2.328546130999239
-1,1,0,1,0,-1,0,0,-1,-1,-3.691824930304602
1,1,-1,1,-1,1,-1,0,0,1,5.985341400159989
-1,1,1,0,0,1,1,1,1,1,-0.3585578637001005
1,0,0,0,-1,-1,1,1,-1,-1,3.744834439772543
-1,0,0,1,-1,-1,0,1,0,-1,-7.693348084995832
-1,-1,1,-1,1,-1,-1,0,-1,-1,-2.8810926046537526
1,1,-1,1,-1,0,0,1,-1,1,3.1847040211825064
-1,-1,1,0,-1,-1,-1,1,1,-1,-9.084775311447105
-1,-1,1,1,-1,1,0,1,1,0,-3.957805675422657
-1,0,0,-1,1,1,0,1,1,1,1.7836402390251893
1,-1,0,1,1,-1,0,-1,-1,0,2.1609890919878274
1,-1,1,1,0,0,1,-1,-1,1,3.9036328513747476
1,-1,0,0,0,-1,-1,0,0,0,-0.10217867274096026
-1,1,0,0,0,-1,0,1,1,-1,-5.091541150450884
-1,-1,1,-1,-1,1,-1,0,0,0,-5.997566333930241
-1,0,-1,0,0,-1,1,0,0,0,-4.088506124460222
-1,1,1,-1,0,0,1,-1,-1,1,-1.0913433265997332
1,1,0,-1,-1,1,1,1,-1,-1,3.7601696763742742
-1,-1,-1,1,1,-1,-1,0,1,0,-5.199671962494357
-1,1,1,-1,0,1,1,-1,-1,1,0.4984530286252308
-1,-1,-1,0,-1,0,1,1,-1,1,-6.496019951190912
1,0,0,-1,1,0,0,0,1,0,2.068462884528885
1,-1,0,0,0,1,1,1,0,-1,0.49959104162557744
-1,-1,0,0,1,0,1,-1,0,1,1.6334009622602743
1,-1,-1,1,-1,1,1,-1,1,-1,-1.7584017340903042
1,0,0,0,1,1,1,1,1,0,3.9761486511893587
-1,0,1,0,-1,1,-1,0,1,1,-5.4647998732286265
-1,1,-1,-1,-1,0,0,0,1,0,-4.919670717980521
-1,1,-1,1,0,0,1,-1,0,-1,-0.5077738920737909
-1,-1,-1,0,0,1,1,-1,0,-1,-0.5104343185212918
1,-1,1,1,0,-1,1,1,-1,-1,2.7462338732752922
-1,1,1,0,-1,1,1,-1,-1,0,-3.893937421544856
-1,0,-1,1,1,1,0,0,-1,-1,0.2936766140332647
1,-1,0,1,0,-1,-1,1,-1,-1,1.2769511803795282
-1,1,0,-1,-1,1,-1,0,-1,0,-3.4286457923409905
-1,1,-1,1,0,-1,-1,-1,0,1,-6.86126714328848
-1,1,-1,1,0,1,1,-1,-1,1,0.3390706584012249
1,1,0,1,-1,1,-1,0,1,-1,8.076469348743537
1,1,1,0,0,0,0,0,-1,1,7.250169996032419
-1,-1,-1,0,-1,-1,1,1,1,1,-4.0348123286799975
-1,1,0,0,-1,1,-1,0,1,1,-3.8339264954265833
1,1,1,0,1,-1,-1,0,-1,0,7.550559808135491
-1,0,1,0,-1,-1,1,1,-1,-1,-6.620542234321503
-1,1,-1,1,1,1,1,1,-1,-1,3.713199943483045
-1,0,0,0,1,-1,0,-1,-1,-1,-0.17346310931603282
-1,-1,-1,-1,0,1,0,0,0,-1,-1.4764320560348023
1,1,0,0,-1,1,1,0,1,1,5.070468837804382
-1,-1,0,0,0,-1,-1,-1,0,0,-7.016832412790017
1,0,1,1,1,-1,1,1,-1,1,7.095045356013391
-1,0,-1,0,0,1,1,-1,-1,0,0.7168902675868968
-1,0,0,1,-1,0,-1,0,0,-1,-6.518843088012347
-1,1,-1,1,-1,-1,-1,0,1,-1,-9.891898298119871
1,1,1,0,0,0,0,1,0,-1,7.489449792374427
-1,1,1,0,1,-1,1,0,0,0,-1.1250444446277756
-1,-1,0,1,-1,0,-1,1,1,-1,-7.62681372240056
-1,1,-1,1,0,1,-1,1,0,0,-2.3465889138984455
1,1,0,-1,1,1,0,1,1,-1,4.025543598675728
1,0,1,0,-1,-1,0,-1,0,-1,4.926135545214618
-1,0,-1,0,0,1,0,-1,1,-1,-1.4220711052696033
1,-1,-1,0,0,-1,-1,1,1,1,-1.489575655668639
-1,-1,-1,-1,0,1,-1,0,1,0,-0.6903583216464175
1,0,-1,0,0,1,1,0,1,-1,0.5085917254783872
-1,-1,-1,1,-1,0,1,-1,-1,0,-4.017096722563151
1,1,-1,0,1,0,-1,0,-1,-1,2.531276524209004
1,0,-1,0,0,1,0,-1,1,1,0.49956707397201283
1,-1,-1,-1,-1,0,-1,1,1,0,-3.4327802934897593
-1,1,-1,1,1,1,1,0,-1,-1,1.8102251186172449
-1,-1,-1,-1,1,-1,1,1,1,1,0.24720908725643964
1,1,-1,0,0,0,-1,1,1,-1,1.6747577477518885
-1,-1,1,-1,-1,1,0,-1,-1,1,-3.394543448533328
-1,0,0,0,-1,-1,-1,1,-1,0,-6.741517479338579
-1,0,1,1,-1,-1,1,1,-1,0,-5.724686359851056
1,0,-1,1,-1,0,1,0,1,1,1.9760376190077171
1,-1,1,1,0,0,0,1,0,1,2.3581913395641863
-1,-1,-1,0,1,0,1,0,0,0,0.1605856671241339
-1,1,-1,1,1,1,0,1,0,-1,0.35095981125924713
1,0,1,0,-1,-1,-1,1,-1,0,4.415653182136202
-1,1,0,1,0,0,-1,0,0,-1,-3.161274912863898
1,1,1,-1,0,0,1,-1,0,-1,8.404691740910623
-1,1,-1,0,-1,0,0,-1,-1,-1,-4.947208732461238
1,0,1,1,1,-1,0,-1,1,1,6.103377839939899
-1,1,-1,-1,-1,1,0,0,1,0,-3.829718377242276
-1,-1,-1,0,-1,1,1,1,0,1,-2.33580388132491
1,-1,1,0,1,1,1,0,-1,-1,3.008376413787185
-1,-1,-1,-1,0,-1,0,1,0,-1,-3.250209453823918
1,-1,-1,1,0,1,-1,1,-1,1,-1.068698028293739
1,1,-1,1,1,0,1,-1,0,1,5.901827505896628
1,1,-1,-1,-1,-1,-1,-1,-1,0,3.313708409538183
-1,-1,0,-1,1,-1,-1,1,-1,0,-1.9516276609265888
-1,1,-1,1,1,-1,0,-1,1,1,-3.969343638460056
1,-1,1,0,-1,-1,0,0,1,0,2.4447140863133208
1,0,-1,1,-1,-1,0,1,0,-1,1.4045130510728203
1,-1,1,1,-1,0,0,0,-1,0,2.214025136794311
1,-1,1,-1,-1,0,1,0,-1,-1,1.7378090497987122
